compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N	[M-H]-	164.0717	8.979305704	8.229305704	9.729305704	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c30 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c30 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
Glucobrassicin	DNDNWOWHUWNBCK-JZYAIQKZSA-N	[M-H]-	447.0537462199999	8.98009837160246	8.48009837160246	9.480098371602459	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-2_Glucobrassicin_1_Rg70to1050-CE102040norm-glucosinolate-water-S1_Run492.h5	HF_Aug2019	
3,5-diiodo-tyrosine	NYPYHUZRZVSYKL-ZETCQYMHSA-N	[M-H]-	431.85991	8.987237584	8.237237584	9.737237584	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05C02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05C02 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: perfect msms				HF_Aug2019	
xanthurenic acid	FBZONXHGGPHHIY-UHFFFAOYSA-N	[M-H]-	204.03023	9.034724804	8.284724804	9.784724804	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05A10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA05A10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N	[M-H]-	181.07176	9.13531827	8.38531827	9.88531827	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06G08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: spiky top 4. SPECTRUM: perfect msms, nist just has a binning issue; STANDARD ANNOTATION: 1. SOURCE: IROA06G08 2. MZRT: m/z-rt manually verified 3. PEAK: spiky top 4. SPECTRUM: none				HF_Aug2019	
thyrotropin releasing hormone	XNSAINXGIQZQOO-SRVKXCTJSA-N	[M+Cl]-	397.13965	9.165193317	8.415193317	9.915193317	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F08 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F08 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
sorbitol	FBPFZTCFMRRESA-JGWLITMVSA-N	[M+Cl]-	217.04844	9.168920998	8.418920998	9.918920998	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06G08 2. MZRT: m/z-rt manually verified 3. PEAK: spiky top 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06G08 2. MZRT: m/z-rt manually verified 3. PEAK: spiky top 4. SPECTRUM: none				HF_Aug2019	
thyrotropin releasing hormone	XNSAINXGIQZQOO-SRVKXCTJSA-N	[M-H]-	361.16298	9.169393899	8.419393899	9.919393899	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: MA/NIST perfect matches but NIST has binning issue w score; STANDARD ANNOTATION: 1. SOURCE: IROA02F08 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
chlorogenic acid	CWVRJTMFETXNAD-JUHZACGLSA-N	[M-H]-	353.08781	9.210252781	8.460252781	9.960252781	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLC0510 2. MZRT: m/z-rt manually verified; MSMS confirmed by: mona_score, mona_num_matches 3. PEAK: left noisy shoulder 4. SPECTRUM: parent is predominant; STANDARD ANNOTATION: 1. SOURCE: NMLC0510 2. MZRT: m/z-rt manually verified; MSMS confirmed by: mona_score, mona_num_matches 3. PEAK: left noisy shoulder 4. SPECTRUM: parent is predominant				HF_Aug2019	
dopamine	VYFYYTLLBUKUHU-UHFFFAOYSA-N	[M-H]-	152.0717	9.242742845	8.492742845	9.992742845	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02D10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02D10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
EPINEPHRINE BITARTRATE	UCTWMZQNUQWSLP-SECBINFHSA-N	[M-H]-	182.0822673	9.276560862	8.776560862	9.776560862	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_18_MS-P2-C9_1_Rg70to1050-CE205060norm--S1_Run103.h5	HF_Aug2019	
leucine	ROHFNLRQFUQHCH-UHFFFAOYSA-N	[M-H]-	130.08735	9.319656306	8.569656306	10.06965631	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02A11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: parent is predominant, fragment is very low intensity but does match; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
norleucine	LRQKBLKVPFOOQJ-YFKPBYRVSA-N	[M-H]-	130.08735	9.336960779	8.586960779	10.08696078	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B07 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04B07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
kynurenine	YGPSJZOEDVAXAB-QMMMGPOBSA-N	[M-H]-	207.07752	9.44924105	8.69924105	10.19924105	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01A09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but two peaks this one is higher intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01A09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but two peaks this one is higher intensity 4. SPECTRUM: none				HF_Aug2019	
epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N	[M-H]-	182.08227	9.512688201	8.762688201	10.2626882	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: ok but tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird tail that drops off 4. SPECTRUM: none				HF_Aug2019	
mannitol	FBPFZTCFMRRESA-KVTDHHQDSA-N	[M-H]-	181.07176	9.534507075	8.784507075	10.28450708	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06G06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice but maybe with preceding peak 4. SPECTRUM: perfect msms, nist just has a binning issue; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
3-nitro-tyrosine	FBTSQILOGYXGMD-LURJTMIESA-N	[M-H]-	225.05169	9.694370697	8.944370697	10.4443707	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N	[M-H]-	130.08735	9.70543744	8.95543744	10.45543744	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01B11 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
galactitol	FBPFZTCFMRRESA-GUCUJZIJSA-N	[M-H]-	181.07176	9.713577738	8.963577738	10.46357774	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02C05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice w sm peak on tail 4. SPECTRUM: all perfect (nist has binning issue); STANDARD ANNOTATION: 1. SOURCE: IROA02C05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
xanthosine	UBORTCNDUKBEOP-UUOKFMHZSA-N	[M-H]-	283.06841	9.782678891	9.032678891	10.53267889	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: 1st of 2 pks, both nice w good msms 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: 2nd of 2 pks, both nice w good msms 4. SPECTRUM: none				HF_Aug2019	
3-methyglutaric acid	XJMMNTGIMDZPMU-UHFFFAOYSA-N	[M-H]-	145.05063	9.908417107	9.158417107	10.65841711	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA05A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
glycocholic acid	RFDAIACWWDREDC-FRVQLJSFSA-N	[M-H]-	464.30176	9.987033152	9.237033152	10.73703315	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05D09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA05D09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
pyridoxamine	NHZMQXZHNVQTQA-UHFFFAOYSA-N	[M-H]-	167.0826	10.10789432	9.35789432	10.85789432	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03D02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: triple peak (3rd is biggest) 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03D02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: triple peak (3rd is biggest) 4. SPECTRUM: perfect match to mona				HF_Aug2019	
selenomethionine	RJFAYQIBOAGBLC-BYPYZUCNSA-N	[M-H]-	195.98822	10.15664925	9.40664925	10.90664925	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N	[M-H]-	203.0826	10.15664925	9.40664925	10.90664925	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
Progoitrin	MYHSVHWQEVDFQT-ILPXZUKPSA-N	[M-H]-	388.0377618079999	10.222982593338358	9.722982593338358	10.722982593338358	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-4_Progoitrin_1_Rg70to1050-CE205060norm-glucosinolate-water-S1_Run504.h5	HF_Aug2019	
methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N	[M-H]-	148.04377	10.4409554	9.6909554	11.1909554	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c36 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c36 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
DEXAMETHASONE SODIUM PHOSPHATE	VQODGRNSFPNSQE-QCYOSJOCSA-N	[M-H]-	471.1589568	10.59547275	10.09547275	11.09547275	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_16_MS-P2-C7_1_Rg70to1050-CE205060norm--S1_Run93.h5	HF_Aug2019	
2',3'-cyclic AMP	KMYWVDDIPVNLME-KQYNXXCUSA-N	[2M-H]-	657.09776	10.66782375	9.91782375	11.41782375	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03A03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: narrow, low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03A03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow 4. SPECTRUM: none				HF_Aug2019	
2',3'-cyclic AMP	KMYWVDDIPVNLME-KQYNXXCUSA-N	[M-H]-	328.04524	10.66782375	9.91782375	11.41782375	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03A03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03A03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow 4. SPECTRUM: none				HF_Aug2019	
dihydroorotic acid	UFIVEPVSAGBUSI-REOHCLBHSA-N	[M-H]-	157.02548	10.71860281	9.96860281	11.46860281	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice, minor tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice, minor tailing 4. SPECTRUM: none				HF_Aug2019	
norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N	[M-H]-	116.0717	10.76523007	10.01523007	11.51523007	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02E07 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: parent is only ion; STANDARD ANNOTATION: 1. SOURCE: IROA02E07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice w good s:n but high constant elution of similar m/z in blank 4. SPECTRUM: none				HF_Aug2019	
xanthosine	UBORTCNDUKBEOP-UUOKFMHZSA-N	[M-H]-	283.06841	10.91263549	10.16263549	11.66263549	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: 2nd of 2 pks, both nice w good msms 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: 2nd of 2 pks, both nice w good msms 4. SPECTRUM: none				HF_Aug2019	
proline	ONIBWKKTOPOVIA-BYPYZUCNSA-N	[M-H]-	114.05605	10.91977168	10.16977168	11.66977168	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c37 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c37 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
4-Hydroxy-glucobrassicin	CSMYCLLHRFFFLG-IRHMCKRBSA-N	[M-H]-	463.0486608399999	10.935743294384972	10.435743294384972	11.43574329438497	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_NEG_MS2_RefStd-5_4-Hydroxy-glucobrassicin_1_Rg70to1050-CE102040norm-glucosinolate-water-S1_Run508.h5	HF_Aug2019	
N-acetylglycine	OKJIRPAQVSHGFK-UHFFFAOYSA-N	[M-H]-	116.03532	10.9440791	10.1940791	11.6940791	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02H01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but split at top w minor tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but split at top w minor tailing 4. SPECTRUM: none				HF_Aug2019	
pipecolic acid	HXEACLLIILLPRG-YFKPBYRVSA-N	[M-H]-	128.0717	10.97482181	10.22482181	11.72482181	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01C11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01C11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N	[M-H]-	116.0717	11.11600911	10.36600911	11.86600911	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01G05 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
3-methoxy-tyrosine	PFDUUKDQEHURQC-ZETCQYMHSA-N	[M-H]-	210.07718	11.13720338	10.38720338	11.88720338	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04C03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04C03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
uric acid	LEHOTFFKMJEONL-UHFFFAOYSA-N	[M-H]-	167.02106	11.15021209	10.40021209	11.90021209	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: narrow 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: narrow 4. SPECTRUM: none				HF_Aug2019	
3-hydroxykynurenine	VCKPUUFAIGNJHC-UHFFFAOYSA-N	[M-H]-	223.07243	11.24222655	10.49222655	11.99222655	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04G05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04G05 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
N-formylglycine	UGJBHEZMOKVTIM-UHFFFAOYSA-N	[M-H]-	102.01967	11.24812667	10.49812667	11.99812667	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04B08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
o-acetyl-serine	VZXPDPZARILFQX-BYPYZUCNSA-N	[M-H]-	146.04588	11.26957075	10.51957075	12.01957075	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C03 2. MZRT: m/z-rt manually verified 3. PEAK: yes but has split single adduct peak at RT+1min 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03C03 2. MZRT: m/z-rt manually verified 3. PEAK: yes but has split single adduct peak at RT+1min 4. SPECTRUM: none				HF_Aug2019	
NOREPINEPHRINE TARTRATE	SFLSHLFXELFNJZ-QMMMGPOBSA-N	[M-H]-	168.0666172	11.2737189	10.7737189	11.7737189	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_35_MS-P4-C6_1_Rg70to1050-CE205060norm--S1_Run190.h5	HF_Aug2019	
6-hydroxynicotinic acid	BLHCMGRVFXRYRN-UHFFFAOYSA-N	[M-H]-	138.01967	11.43212483	10.68212483	12.18212483	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04A06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: double-spiked peak 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04A06 2. MZRT: m/z-rt manually verified 3. PEAK: double-spiked peak 4. SPECTRUM: perfect msms				HF_Aug2019	
3-dehydroshikimic acid	SLWWJZMPHJJOPH-PHDIDXHHSA-N	[M-H]-	171.0299	11.43233508	10.68233508	12.18233508	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02A07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A07 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
glyceric acid	RBNPOMFGQQGHHO-UWTATZPHSA-N	[M-H]-	105.01933	11.54249171	10.79249171	12.29249171	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03B02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: weird broad, major tail, sharp peak in center, split on tail 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: weird broad, major tail, sharp peak in center, split on tail 4. SPECTRUM: none				HF_Aug2019	
formic acid	BDAGIHXWWSANSR-UHFFFAOYSA-N	[M+acetate]-	105.01933	11.57646371	10.82646371	12.32646371	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
HYDROCORTISONE PHOSPHATE TRIETHYLAMINE	BGSOJVFOEQLVMH-QVABZINDSA-N	[M-H]-	441.1683786	11.58579793	11.08579793	12.08579793	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_25_MS-P3-C6_1_Rg70to1050-CE205060norm--S1_Run139.h5	HF_Aug2019	
2-methylglutaric acid	AQYCMVICBNBXNA-UHFFFAOYSA-N	[M-H]-	145.05063	11.6345212	10.8845212	12.3845212	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
5-oxo-proline	ODHCTXKNWHHXJC-VKHMYHEASA-N	[M-H]-	128.03532	11.65330736	10.90330736	12.40330736	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02D06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02D06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
3-ureidopropionic acid	JSJWCHRYRHKBBW-UHFFFAOYSA-N	[M-H]-	131.04622	11.68916496	10.93916496	12.43916496	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04B05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
3',5'-cyclic AMP	IVOMOUWHDPKRLL-KQYNXXCUSA-N	[M-H]-	328.04524	11.7797603	11.0297603	12.5297603	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice but narrow 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04C09 2. MZRT: m/z-rt manually verified 3. PEAK: nice but narrow 4. SPECTRUM: perfect msms				HF_Aug2019	
tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N	[M-H]-	180.06662	11.85515564	11.10515564	12.60515564	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01G02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
