compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
3-nitro-tyrosine	FBTSQILOGYXGMD-LURJTMIESA-N	[M-H]-	225.05169	9.694370697	8.944370697	10.4443707	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N	[M-H]-	130.08735	9.70543744	8.95543744	10.45543744	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01B11 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
galactitol	FBPFZTCFMRRESA-GUCUJZIJSA-N	[M-H]-	181.07176	9.713577738	8.963577738	10.46357774	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02C05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice w sm peak on tail 4. SPECTRUM: all perfect (nist has binning issue); STANDARD ANNOTATION: 1. SOURCE: IROA02C05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
xanthosine	UBORTCNDUKBEOP-UUOKFMHZSA-N	[M-H]-	283.06841	9.782678891	9.032678891	10.53267889	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: 1st of 2 pks, both nice w good msms 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: 2nd of 2 pks, both nice w good msms 4. SPECTRUM: none				HF_Aug2019	
3-methyglutaric acid	XJMMNTGIMDZPMU-UHFFFAOYSA-N	[M-H]-	145.05063	9.908417107	9.158417107	10.65841711	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA05A01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
glycocholic acid	RFDAIACWWDREDC-FRVQLJSFSA-N	[M-H]-	464.30176	9.987033152	9.237033152	10.73703315	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA05D09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA05D09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
pyridoxamine	NHZMQXZHNVQTQA-UHFFFAOYSA-N	[M-H]-	167.0826	10.10789432	9.35789432	10.85789432	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03D02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: triple peak (3rd is biggest) 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03D02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: triple peak (3rd is biggest) 4. SPECTRUM: perfect match to mona				HF_Aug2019	
tryptophan	QIVBCDIJIAJPQS-SECBINFHSA-N	[M-H]-	203.0826	10.15664925	9.40664925	10.90664925	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
selenomethionine	RJFAYQIBOAGBLC-BYPYZUCNSA-N	[M-H]-	195.98822	10.15664925	9.40664925	10.90664925	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
methionine	FFEARJCKVFRZRR-BYPYZUCNSA-N	[M-H]-	148.04377	10.4409554	9.6909554	11.1909554	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c36 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c36 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
dexamethasone sodium phosphate	VQODGRNSFPNSQE-QCYOSJOCSA-N	[M-H]-	471.1589568	10.59547275	10.09547275	11.09547275	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_16_MS-P2-C7_1_Rg70to1050-CE205060norm--S1_Run93.h5	HF_Aug2019	
2',3'-cyclic amp	KMYWVDDIPVNLME-KQYNXXCUSA-N	[2M-H]-	657.09776	10.66782375	9.91782375	11.41782375	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03A03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: narrow, low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03A03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow 4. SPECTRUM: none				HF_Aug2019	
2',3'-cyclic amp	KMYWVDDIPVNLME-KQYNXXCUSA-N	[M-H]-	328.04524	10.66782375	9.91782375	11.41782375	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03A03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03A03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but narrow 4. SPECTRUM: none				HF_Aug2019	
dihydroorotic acid	UFIVEPVSAGBUSI-REOHCLBHSA-N	[M-H]-	157.02548	10.71860281	9.96860281	11.46860281	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice, minor tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice, minor tailing 4. SPECTRUM: none				HF_Aug2019	
norvaline	SNDPXSYFESPGGJ-BYPYZUCNSA-N	[M-H]-	116.0717	10.76523007	10.01523007	11.51523007	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02E07 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: parent is only ion; STANDARD ANNOTATION: 1. SOURCE: IROA02E07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice w good s:n but high constant elution of similar m/z in blank 4. SPECTRUM: none				HF_Aug2019	
xanthosine	UBORTCNDUKBEOP-UUOKFMHZSA-N	[M-H]-	283.06841	10.91263549	10.16263549	11.66263549	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: 2nd of 2 pks, both nice w good msms 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: 2nd of 2 pks, both nice w good msms 4. SPECTRUM: none				HF_Aug2019	
proline	ONIBWKKTOPOVIA-BYPYZUCNSA-N	[M-H]-	114.05605	10.91977168	10.16977168	11.66977168	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c37 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c37 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
n-acetylglycine	OKJIRPAQVSHGFK-UHFFFAOYSA-N	[M-H]-	116.03532	10.9440791	10.1940791	11.6940791	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02H01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but split at top w minor tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02H01 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice but split at top w minor tailing 4. SPECTRUM: none				HF_Aug2019	
pipecolic acid	HXEACLLIILLPRG-YFKPBYRVSA-N	[M-H]-	128.0717	10.97482181	10.22482181	11.72482181	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01C11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01C11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
valine	KZSNJWFQEVHDMF-BYPYZUCNSA-N	[M-H]-	116.0717	11.11600911	10.36600911	11.86600911	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01G05 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
3-methoxy-tyrosine	PFDUUKDQEHURQC-ZETCQYMHSA-N	[M-H]-	210.07718	11.13720338	10.38720338	11.88720338	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04C03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04C03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
uric acid	LEHOTFFKMJEONL-UHFFFAOYSA-N	[M-H]-	167.02106	11.15021209	10.40021209	11.90021209	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: narrow 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: narrow 4. SPECTRUM: none				HF_Aug2019	
3-hydroxykynurenine	VCKPUUFAIGNJHC-UHFFFAOYSA-N	[M-H]-	223.07243	11.24222655	10.49222655	11.99222655	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04G05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04G05 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
n-formylglycine	UGJBHEZMOKVTIM-UHFFFAOYSA-N	[M-H]-	102.01967	11.24812667	10.49812667	11.99812667	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04B08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
o-acetyl-serine	VZXPDPZARILFQX-BYPYZUCNSA-N	[M-H]-	146.04588	11.26957075	10.51957075	12.01957075	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03C03 2. MZRT: m/z-rt manually verified 3. PEAK: yes but has split single adduct peak at RT+1min 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03C03 2. MZRT: m/z-rt manually verified 3. PEAK: yes but has split single adduct peak at RT+1min 4. SPECTRUM: none				HF_Aug2019	
norepinephrine tartrate	SFLSHLFXELFNJZ-QMMMGPOBSA-N	[M-H]-	168.0666172	11.2737189	10.7737189	11.7737189	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_35_MS-P4-C6_1_Rg70to1050-CE205060norm--S1_Run190.h5	HF_Aug2019	
6-hydroxynicotinic acid	BLHCMGRVFXRYRN-UHFFFAOYSA-N	[M-H]-	138.01967	11.43212483	10.68212483	12.18212483	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04A06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: double-spiked peak 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04A06 2. MZRT: m/z-rt manually verified 3. PEAK: double-spiked peak 4. SPECTRUM: perfect msms				HF_Aug2019	
3-dehydroshikimic acid	SLWWJZMPHJJOPH-PHDIDXHHSA-N	[M-H]-	171.0299	11.43233508	10.68233508	12.18233508	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02A07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A07 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
glyceric acid	RBNPOMFGQQGHHO-UWTATZPHSA-N	[M-H]-	105.01933	11.54249171	10.79249171	12.29249171	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03B02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: weird broad, major tail, sharp peak in center, split on tail 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03B02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: weird broad, major tail, sharp peak in center, split on tail 4. SPECTRUM: none				HF_Aug2019	
formic acid	BDAGIHXWWSANSR-UHFFFAOYSA-N	[M+acetate]-	105.01933	11.57646371	10.82646371	12.32646371	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02B11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02B11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
hydrocortisone phosphate triethylamine	BGSOJVFOEQLVMH-QVABZINDSA-N	[M-H]-	441.1683786	11.58579793	11.08579793	12.08579793	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_25_MS-P3-C6_1_Rg70to1050-CE205060norm--S1_Run139.h5	HF_Aug2019	
2-methylglutaric acid	AQYCMVICBNBXNA-UHFFFAOYSA-N	[M-H]-	145.05063	11.6345212	10.8845212	12.3845212	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06A12 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
5-oxo-proline	ODHCTXKNWHHXJC-VKHMYHEASA-N	[M-H]-	128.03532	11.65330736	10.90330736	12.40330736	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02D06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02D06 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
3-ureidopropionic acid	JSJWCHRYRHKBBW-UHFFFAOYSA-N	[M-H]-	131.04622	11.68916496	10.93916496	12.43916496	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA04B05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
3',5'-cyclic amp	IVOMOUWHDPKRLL-KQYNXXCUSA-N	[M-H]-	328.04524	11.7797603	11.0297603	12.5297603	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice but narrow 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04C09 2. MZRT: m/z-rt manually verified 3. PEAK: nice but narrow 4. SPECTRUM: perfect msms				HF_Aug2019	
tyrosine	OUYCCCASQSFEME-QMMMGPOBSA-N	[M-H]-	180.06662	11.85515564	11.10515564	12.60515564	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01G02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
n-acetyl-serine	JJIHLJJYMXLCOY-UHFFFAOYSA-N	[M-H]-	146.04588	11.87638591	11.12638591	12.62638591	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04G11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas, missing frags in mona; STANDARD ANNOTATION: 1. SOURCE: IROA04G11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
glucoiberin	PHYYADMVYQURSX-WWFIZPDBSA-N	[M-H]-	422.02548	11.96880299	11.21880299	12.71880299	20	negative	none				HF_Aug2019	
adipic acid	WNLRTRBMVRJNCN-UHFFFAOYSA-N	[M-H]-	145.05063	12.01200593	11.26200593	12.76200593	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA06B11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA06B11 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
3-ureidopropionic acid	JSJWCHRYRHKBBW-UHFFFAOYSA-N	[M-H]-	131.04622	12.05879704	11.30879704	12.80879704	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B05 2. MZRT: m/z-rt manually verified 3. PEAK: double peak 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04B05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: double peak 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
dl-2-aminobutyric acid	QWCKQJZIFLGMSD-UHFFFAOYSA-N	[M-H]-	102.0560525	12.11630983	11.61630983	12.61630983	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827/20250502_JGI_RH_509790_LCB70-Lac13C_final-Set1_EXP120B_HILICZ_USHXG01827_NEG_MS2_RefStd-7_alpha-aminobutyricAcid_2_Rg70to1050-CE205060norm-10ugml-S1_Run251.h5	HF_Aug2019	
taurine	XOAAWQZATWQOTB-UHFFFAOYSA-N	[M-H]-	124.00739	12.15812344	11.40812344	12.90812344	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01B05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01B05 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
histamine	NTYJJOPFIAHURM-UHFFFAOYSA-N	[M-H]-	110.07237	12.18967493	11.43967493	12.93967493	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03F10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas; STANDARD ANNOTATION: 1. SOURCE: IROA03F10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
glyceraldehyde 3-phosphate diethyl acetal	WUTWKLGSMFCXAH-UHFFFAOYSA-N	[M-H]-	243.06391	12.1939311	11.4439311	12.9439311	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA03E07 2. MZRT: m/z-rt manually verified 3. PEAK: nice, same peak shape as POS, RT a little different than POS but OK 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03E07 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
chlorhexidine dihydrochloride	GHXZTYHSJHQHIJ-UHFFFAOYSA-N	[M-H]-	503.1959203	12.20946328	11.70946328	12.70946328	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_4_MS-P1-C5_1_Rg70to1050-CE205060norm--S1_Run32.h5	HF_Aug2019	
indole-3-acetyl-aspartic acid	VAFNMNRKDDAKRM-NSHDSACASA-N	[M-H]-	289.083	12.2353444	11.4853444	12.9853444	20	negative	none				HF_Aug2019	
2-amino-2-methylpropanoic acid	FUOOLUPWFVMBKG-UHFFFAOYSA-N	[M-H]-	102.05605	12.40233726	11.65233726	13.15233726	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04A10 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04A10 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
ectoine	WQXNXVUDBPYKBA-YFKPBYRVSA-N	[M-H]-	141.06695	12.50349732	11.75349732	13.25349732	20	negative	STANDARD ANNOTATION: 1. SOURCE: NMLC1701 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: extra peak at ~58; STANDARD ANNOTATION: 1. SOURCE: NMLC1701 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
5-hydroxy-tryptophan	LDCYZAJDBXYCGN-UHFFFAOYSA-N	[M-H]-	219.07752	12.53331166	11.78331166	13.28331166	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04D10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04D10 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
eflornithine hydrochloride hydrate	VLCYCQAOQCDTCN-UHFFFAOYSA-N	[M-H]-	181.0794081	12.65441725	12.15441725	13.15441725	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_NEG_MS2_26_MS-P3-C7_1_Rg70to1050-CE102040norm--S1_Run143.h5	HF_Aug2019	
sarcosine	FSYKKLYZXJSNPZ-UHFFFAOYSA-N	[M-H]-	88.0404	12.81061669	12.06061669	13.56061669	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01C06 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01C06 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
histidinol	ZQISRDCJNBUVMM-YFKPBYRVSA-N	[M-H]-	140.08294	12.95767507	12.20767507	13.70767507	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04B03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: almost perfect msms for metatlas and mona; STANDARD ANNOTATION: 1. SOURCE: IROA04B03 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
1-aminocyclopropane-1-carboxylic acid	PAJPWUMXBYXFCZ-UHFFFAOYSA-N	[M-H]-	100.0404	13.02508089	12.27508089	13.77508089	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA02E04 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: just the parent that matched...other non-matching frags; STANDARD ANNOTATION: 1. SOURCE: IROA02E04 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: just the parent that matched...other non-matching frags				HF_Aug2019	
cis-aconitic acid	GTZCVFVGUGFEME-IWQZZHSRSA-N	[M-H]-	173.0091619	13.04962503	12.54962503	13.54962503	5	negative				/global/cfs/cdirs/metatlas/raw_data/jgi/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558/20241002_JGI_HS_510060_SorghExu_final1_EXP120B_HILICZ_USHXG02558_NEG_MS2_RefStd-2_cis-AconiticAcid_1_Rg70to1050-CE102040norm-10ugmL-S1_Run382.h5	HF_Aug2019	
quinic acid	AAWZDTNXLSGCEK-LNVDRNJUSA-N	[M-H]-	191.05611	13.16318404	12.41318404	13.91318404	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA01C08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice, tailing w some sm pks on tail 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01C08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: nice, tailing w some sm pks on tail 4. SPECTRUM: none				HF_Aug2019	
4-hydroxy-phenylglycine	LJCWONGJFPCTTL-ZETCQYMHSA-N	[M-H]-	166.05097	13.16570329	12.41570329	13.91570329	20	negative	STANDARD ANNOTATION: 1. SOURCE: IROA04G10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: almost perfect match to metatlas, extra frags/noise in ref; STANDARD ANNOTATION: 1. SOURCE: IROA04G10 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
