label	compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	classes	pathways	source	rt_space	tags
ETHAMBUTOL HYDROCHLORIDE	ETHAMBUTOL HYDROCHLORIDE	AEUTYOVWOVBAKS-UWVGGRQHSA-N	[M+H]+	205.191054	8.309302501	7.809302501	8.809302501	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_20_MS-P2-C11_1_Rg70to1050-CE102040norm--S1_Run111.h5	HF_Aug2019	
CHLORTETRACYCLINE HYDROCHLORIDE (peak1)	CHLORTETRACYCLINE HYDROCHLORIDE (peak1)	CYDMQBQPVICBEU-XRNKAMNCSA-N	[M+H]+	479.1215694	8.314334999	7.814334999	8.814334999	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_11_MS-P2-C2_1_Rg70to1050-CE205060norm--S1_Run66.h5	HF_Aug2019	
DOXYCYCLINE HYDROCHLORIDE	DOXYCYCLINE HYDROCHLORIDE	JBIWCJUYHHGXTC-AKNGSSGZSA-N	[M+H]+	445.1605417	8.314334999	7.814334999	8.814334999	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_11_MS-P2-C2_1_Rg70to1050-CE205060norm--S1_Run66.h5	HF_Aug2019	
MAFENIDE HYDROCHLORIDE	MAFENIDE HYDROCHLORIDE	TYMRLRRVMHJFTF-UHFFFAOYSA-N	[M+H]+	187.0535746	8.317384025	7.817384025	8.817384025	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_30_MS-P3-C11_1_Rg70to1050-CE205060norm--S1_Run163.h5	HF_Aug2019	
normetanephrine	normetanephrine	YNYAYWLBAHXHLL-UHFFFAOYSA-N	[M+H-H2O]+	166.08626	8.325523353	7.575523353	9.075523353	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03F02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: perfect match to nist; STANDARD ANNOTATION: 1. SOURCE: IROA03F02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: perfect match to nist				HF_Aug2019	
AMODIAQUINE DIHYDROCHLORIDE	AMODIAQUINE DIHYDROCHLORIDE	QGFYFOHMBDMGBZ-UHFFFAOYSA-N	[M+H]+	356.152416	8.333367444	7.833367444	8.833367444	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_1_MS-P1-C2_1_Rg70to1050-CE205060norm--S1_Run15.h5	HF_Aug2019	
DOMPERIDONE	DOMPERIDONE	FGXWKSZFVQUSTL-UHFFFAOYSA-N	[M+H]+	426.1691287	8.336092695	7.836092695	8.836092695	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_19_MS-P2-C10_1_Rg70to1050-CE205060norm--S1_Run107.h5	HF_Aug2019	
METAPROTERENOL	METAPROTERENOL	LMOINURANNBYCM-UHFFFAOYSA-N	[M+H]+	212.1281194	8.344445391	7.844445391	8.844445391	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_23_MS-P3-C4_1_Rg70to1050-CE102040norm--S1_Run126.h5	HF_Aug2019	
LINCOMYCIN HYDROCHLORIDE	LINCOMYCIN HYDROCHLORIDE	OJMMVQQUTAEWLP-LPSAIEBYSA-N	[M+H]+	407.2210338	8.350213878	7.850213878	8.850213878	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_29_MS-P3-C10_1_Rg70to1050-CE102040norm--S1_Run157.h5	HF_Aug2019	
N-acetyl-alanine	N-acetyl-alanine	KTHDTJVBEPMMGL-VKHMYHEASA-N	[M+H]+	132.06552	8.3542075	7.6042075	9.1042075	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03G08 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: significant extra and missing frags in metatlas ref; STANDARD ANNOTATION: 1. SOURCE: IROA03G08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
MINOCYCLINE HYDROCHLORIDE	MINOCYCLINE HYDROCHLORIDE	DYKFCLLONBREIL-KVUCHLLUSA-N	[M+H]+	458.1921762	8.35518941	7.85518941	8.85518941	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_31_MS-P4-C2_1_Rg70to1050-CE205060norm--S1_Run168.h5	HF_Aug2019	
PRIMAQUINE PHOSPHATE (peak2)	PRIMAQUINE PHOSPHATE (peak2)	INDBQLZJXZLFIT-UHFFFAOYSA-N	[M+H]+	260.1757383	8.35518941	7.85518941	8.85518941	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_31_MS-P4-C2_1_Rg70to1050-CE205060norm--S1_Run168.h5	HF_Aug2019	
ISOPROTERENOL HYDROCHLORIDE	ISOPROTERENOL HYDROCHLORIDE	JWZZKOKVBUJMES-UHFFFAOYSA-N	[M+H]+	212.1281194	8.355988946	7.855988946	8.855988946	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_21_MS-P3-C2_1_Rg70to1050-CE102040norm--S1_Run116.h5	HF_Aug2019	
SANGUINARIUM CHLORIDE	SANGUINARIUM CHLORIDE	INVGWHRKADIJHF-UHFFFAOYSA-N	[M]+	332.0911858	8.359296114	7.859296114	8.859296114	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_2_MS-P1-C3_1_Rg70to1050-CE205060norm--S1_Run20.h5	HF_Aug2019	
L-PHENYLEPHRINE HYDROCHLORIDE	L-PHENYLEPHRINE HYDROCHLORIDE	SONNWYBIRXJNDC-VIFPVBQESA-N	[M+H]+	168.1019047	8.360176454	7.860176454	8.860176454	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_36_MS-P4-C7_1_Rg70to1050-CE102040norm--S1_Run192.h5	HF_Aug2019	
AMILORIDE HYDROCHLORIDE	AMILORIDE HYDROCHLORIDE	XSDQTOBWRPYKKA-UHFFFAOYSA-N	[M+H]+	230.0551616	8.369819911	7.869819911	8.869819911	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_5_MS-P1-C6_1_Rg70to1050-CE102040norm--S1_Run34.h5	HF_Aug2019	
EMETINE DIHYDROCHLORIDE	EMETINE DIHYDROCHLORIDE	AUVVAXYIELKVAI-VXNUJMKFSA-N	[M+H]+	481.3060838	8.372741155	7.872741155	8.872741155	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_16_MS-P2-C7_1_Rg70to1050-CE102040norm--S1_Run90.h5	HF_Aug2019	
DAUNORUBICIN HYDROCHLORIDE	DAUNORUBICIN HYDROCHLORIDE	STQGQHZAVUOBTE-VGBVRHCVSA-N	[M+H]+	528.1864221	8.387973494	7.887973494	8.887973494	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_19_MS-P2-C10_1_Rg70to1050-CE102040norm--S1_Run106.h5	HF_Aug2019	
MITOMYCIN	MITOMYCIN	NWIBSHFKIJFRCO-CPKMXBGFSA-N	[M+Na]+	357.1169377	8.40164167	7.90164167	8.90164167	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_3_MS-P1-C4_1_Rg70to1050-CE205060norm--S1_Run25.h5	HF_Aug2019	
QUINACRINE HYDROCHLORIDE	QUINACRINE HYDROCHLORIDE	GPKJTRJOBQGKQK-UHFFFAOYSA-N	[M+H]+	400.2150163	8.409092942	7.909092942	8.909092942	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_50_MS-P5-C11_1_Rg70to1050-CE205060norm--S1_Run265.h5	HF_Aug2019	
Sinigrin	Sinigrin	PHZOWSSBXJXFOR-PTGZALFTSA-N	[M+H]+	360.0417491239999	8.548909771976573	8.048909771976573	9.048909771976575	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_POS_MS2_RefStd-1_Sinigrin_1_Rg70to1050-CE102040norm-glucosinolate-water-S1_Run485.h5	HF_Aug2019	
Methoxy-glucobrassicin	Methoxy-glucobrassicin	IIAGSABLXRZUSE-UFRBAHOGSA-N	[M+NH4]+	496.1054099039999	8.595219247039683	8.095219247039683	9.095219247039685	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_POS_MS2_RefStd-9_Methoxy-glucobrassicin_1_Rg70to1050-CE102040norm-glucosinolate-water-S1_Run526.h5	HF_Aug2019	
guanosine	guanosine	NYHBQMYGNKIUIF-UUOKFMHZSA-N	[M+H]+	284.09894	8.602725392	7.852725392	9.352725392	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01F10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: ok but weird spiky shape 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01F10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: ok but weird spiky shape 4. SPECTRUM: none				HF_Aug2019	
Methoxy-glucobrassicin	Methoxy-glucobrassicin	IIAGSABLXRZUSE-UFRBAHOGSA-N	[M+H]+	479.0788629039999	8.617919991895086	8.117919991895086	9.117919991895086	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_POS_MS2_RefStd-9_Methoxy-glucobrassicin_1_Rg70to1050-CE205060norm-glucosinolate-water-S1_Run527.h5	HF_Aug2019	
serotonin	serotonin	QZAYGJVTTNCVMB-UHFFFAOYSA-N	[M+H]+	177.10224	8.624622579	7.874622579	9.374622579	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05G11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: perfect match to nist, almost perfect match to metatlas and mona; STANDARD ANNOTATION: 1. SOURCE: IROA05G11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to nist, almost perfect match to metatlas and mona				HF_Aug2019	
trigonelline	trigonelline	WWNNZCOKKKDOPX-UHFFFAOYSA-O	[M]+	138.05495	8.774529367	8.024529367	9.524529367	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04F03 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04F03 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
Glucose (6 - 13C)	Glucose (6 - 13C)	WQZGKKKJIJFFOK-NYKRWLDMSA-N	[M+K]+	225.0466751	8.853483436	8.353483436	9.353483436	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663/20250723_JGI_YZ_511297_AnabescPyrofur_pilot-std_EXP120B_HILICZ_USHXG02663_POS_MS2_RefStd-20_Glucose-100ugml_1_Rg70to1050-CE205060norm-100ugml-S1_Run240.h5	HF_Aug2019	
octopamine	octopamine	QHGUCRYDKWKLMG-QMMMGPOBSA-N	[M+H]+	154.08626	8.867396488	8.117396488	9.617396488	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03C10 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03C10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: almost perfect match to metatlas				HF_Aug2019	
octopamine	octopamine	QHGUCRYDKWKLMG-QMMMGPOBSA-N	[M+H-H2O]+	136.07569	8.867396488	8.117396488	9.617396488	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03C10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: none 4. SPECTRUM: perfect match to nist; STANDARD ANNOTATION: 1. SOURCE: IROA03C10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: almost perfect match to metatlas				HF_Aug2019	
phenylalanine	phenylalanine	COLNVLDHVKWLRT-QMMMGPOBSA-N	[M+H]+	166.08626	8.958878128	8.208878128	9.708878128	20	positive	STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c30 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: ok but ppm window is too small, cutting off signal at lower intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: NMLQCsopV3c30 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
3,5-diiodo-tyrosine	3,5-diiodo-tyrosine	NYPYHUZRZVSYKL-ZETCQYMHSA-N	[M+H]+	433.87447	8.976489253	8.226489253	9.726489253	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05C02 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA05C02 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: perfect msms				HF_Aug2019	
bis(3-aminopropyl)amine	bis(3-aminopropyl)amine	OTBHHUPVCYLGQO-UHFFFAOYSA-N	[M-H+2Na]+	176.11341	8.986098427	8.236098427	9.736098427	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02A08 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02A08 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
Glucobrassicin	Glucobrassicin	DNDNWOWHUWNBCK-JZYAIQKZSA-N	[M+H]+	449.0682982199999	8.987255778552052	8.487255778552052	9.487255778552054	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_POS_MS2_RefStd-2_Glucobrassicin_1_Rg70to1050-CE205060norm-glucosinolate-water-S1_Run491.h5	HF_Aug2019	
Glucobrassicin	Glucobrassicin	DNDNWOWHUWNBCK-JZYAIQKZSA-N	[M+NH4]+	466.0948452199999	8.987255778552052	8.487255778552052	9.487255778552054	5					/global/cfs/cdirs/metatlas/raw_data/jgi/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402/20260106_JGI_LP-AC_510770_StrigoArab_final_EXP120B_HILICZ_USHXG03402_POS_MS2_RefStd-2_Glucobrassicin_1_Rg70to1050-CE205060norm-glucosinolate-water-S1_Run491.h5	HF_Aug2019	
xanthurenic acid	xanthurenic acid	FBZONXHGGPHHIY-UHFFFAOYSA-N	[M+H]+	206.04478	9.013776603	8.263776603	9.763776603	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA05A10 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: extra peak in mona; STANDARD ANNOTATION: 1. SOURCE: IROA05A10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect match to metatlas				HF_Aug2019	
thiamine	thiamine	JZRWCGZRTZMZEH-UHFFFAOYSA-N	[M]+	265.11176	9.066112444	8.766112444	9.366112444	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03A11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice but w left & right shoulders 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA03A11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but w left & right shoulders 4. SPECTRUM: none				HF_Aug2019	
thyrotropin releasing hormone	thyrotropin releasing hormone	XNSAINXGIQZQOO-SRVKXCTJSA-N	[M+H]+	363.17753	9.177855472	8.427855472	9.927855472	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02F08 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F08 2. MZRT: m/z-rt manually verified 3. PEAK: nice 4. SPECTRUM: none				HF_Aug2019	
dopamine	dopamine	VYFYYTLLBUKUHU-UHFFFAOYSA-N	[M+H]+	154.08626	9.23354604	8.48354604	9.98354604	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02D10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST, MONA 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02D10 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
EPINEPHRINE BITARTRATE	EPINEPHRINE BITARTRATE	UCTWMZQNUQWSLP-SECBINFHSA-N	[M+H]+	184.0968193	9.268087284	8.768087284	9.768087284	5	positive				/global/cfs/cdirs/metatlas/raw_data/jgi/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827/20250403_JGI_BerkLab_507792_MicroSourceStds_P1toP5-NormOnly_EXP120B_HILICZ_USHXG01827_POS_MS2_18_MS-P2-C9_1_Rg70to1050-CE102040norm--S1_Run100.h5	HF_Aug2019	
leucine	leucine	ROHFNLRQFUQHCH-UHFFFAOYSA-N	[M+H]+	132.10191	9.326296805	8.576296805	10.07629681	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02A11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: none 4. SPECTRUM: only one major fragment; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
norleucine	norleucine	LRQKBLKVPFOOQJ-YFKPBYRVSA-N	[M+H]+	132.10191	9.341396963	8.591396963	10.09139696	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04B07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, MONA 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA04B07 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: none				HF_Aug2019	
kynurenine	kynurenine	YGPSJZOEDVAXAB-QMMMGPOBSA-N	[M+H]+	209.09207	9.4435826	8.6935826	10.1935826	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01A09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: nice but two peaks this one is higher intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA01A09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: nice but two peaks this one is higher intensity 4. SPECTRUM: none				HF_Aug2019	
epinephrine	epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N	[M+H-H2O]+	166.08626	9.496802649	8.746802649	10.24680265	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird tail that drops off 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird tail that drops off 4. SPECTRUM: none				HF_Aug2019	
epinephrine	epinephrine	UCTWMZQNUQWSLP-VIFPVBQESA-N	[M+H]+	184.09682	9.501001912	8.751001912	10.25100191	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA04F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: MONA 3. PEAK: ok but tailing 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA04F04 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NIST 3. PEAK: weird tail that drops off 4. SPECTRUM: none				HF_Aug2019	
mannitol	mannitol	FBPFZTCFMRRESA-KVTDHHQDSA-N	[M+Na]+	205.06826	9.542653306	8.792653306	10.29265331	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA06G06 2. MZRT: m/z-rt manually verified 3. PEAK: none 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
3-nitro-tyrosine	3-nitro-tyrosine	FBTSQILOGYXGMD-LURJTMIESA-N	[M+H]+	227.06625	9.694698512	8.944698512	10.44469851	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA03C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST 3. PEAK: none 4. SPECTRUM: perfect msms; STANDARD ANNOTATION: 1. SOURCE: IROA03C09 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016 3. PEAK: none 4. SPECTRUM: perfect msms				HF_Aug2019	
galactitol	galactitol	FBPFZTCFMRRESA-GUCUJZIJSA-N	[M+Na]+	205.06826	9.712543774	8.962543774	10.46254377	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02C05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
isoleucine	isoleucine	AGPKZVBTJJNPAG-WHFBIAKZSA-N	[M+H]+	132.10191	9.716726546	8.966726546	10.46672655	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA01B11 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: nice 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA07A11 2. MZRT: m/z-rt manually verified 3. PEAK: split peak in void 4. SPECTRUM: none				HF_Aug2019	
galactitol	galactitol	FBPFZTCFMRRESA-GUCUJZIJSA-N	[M+H]+	183.08631	9.716743668	8.966743668	10.46674367	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02C05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02C05 2. MZRT: m/z-rt manually verified 3. PEAK: low intensity 4. SPECTRUM: none				HF_Aug2019	
xanthosine	xanthosine	UBORTCNDUKBEOP-UUOKFMHZSA-N	[M+H]+	285.08296	9.807756834	9.057756834	10.55775683	20	positive	STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: 1st of 2 pks, both nice w good msms 4. SPECTRUM: none; STANDARD ANNOTATION: 1. SOURCE: IROA02F06 2. MZRT: m/z-rt manually verified; MSMS confirmed by: NML2016, NIST, MONA 3. PEAK: 2nd of 2 pks, both nice w good msms 4. SPECTRUM: none				HF_Aug2019	
